ID,Mass,RT,Col-root-NL-0V,Col-root-NL-5V,Col-root-NL-10V,Col-root-NL-15V,Col-root-NL-20V,Col-root-NL-25V,Col-root-NL-30V,Col-root-NL-35V,Col-root-NL-40V,Col-root-NL-45V
4019,411.0836,8.5,56277.91025,55516.26743,56641.19893,54592.4621,48082.16684,26743.27845,8328.307413,1,1,1
4020,338.0999,7.09,1,35185.69145,63758.06432,88314.37029,87861.13061,68282.29035,82031.39642,78007.80187,85686.02246,58923.25292
4021,1026.1686,3.11,157553,149126.8977,125167.4262,112910.8239,119173.372,111786.7416,110821.0222,97866.86252,82819.56019,72542.54555
4022,130.0417,4.8,1,1,1,1,1,18948.63795,31569.62372,67650.07802,86648.49377,85748.41219
4023,192.0426,6.04,58718.05245,77179.77816,93249.93844,74325.26989,65041.48313,52869.90279,60675.5778,53759.67385,52884.40446,38527.11142
4024,376.1131,3.28,89229.99387,124704.7394,141919.6161,101984.0012,78837.33836,77881.62584,68130.72551,43869.35356,32177.88755,18898.66462
4025,494.3817,14.65,65331.57702,63645.58615,97993.07345,127311.7219,82960.74791,78620.08014,46323.16931,44934.58781,37108.17706,38194.31681
4026,673.1326,4.35,112254.253,2424.890459,1,1,1,1,1,1,1,1
4027,1126.7919,16.04,43939.29106,38628.22481,24145.67872,2028.809213,1,1,1,1,1,1
4028,165.0555,11.62,1,1,2238.345037,3032.500797,6618.709658,8362.351988,22755.83424,40248.03961,78306.15016,117828.0989
4029,442.2182,7.67,648.5435736,1,1979.259767,25239.67781,56167.42727,150326.0894,93746.10507,112807.5279,104405.5785,84218.31437
4030,269.0903,1.24,74988.32506,36234.43939,6239.965382,5073.729788,3662.078846,1696.255541,2957.705794,2382.916928,3135.863724,3988.045619
4031,470.3463,3.97,45348.59621,44004.62293,39730.15591,45989.01069,31324.93318,35641.35993,17469.57825,1,1,1
4032,174.141,15.94,1671.383268,1,9270.390629,17255.64771,38773.98968,39479.87326,51453.50103,53823.25884,78336.2179,59424.56479
4033,276.2091,13.27,35020.53163,87313.00392,57451.3658,15661.62875,8985.951944,15413.26271,10638.13856,19121.22364,1672.681077,1
4034,992.6536,11.61,41522.09011,41169.75083,29135.12986,12558.2452,6195.525209,4044.33541,1834.3619,2250.47613,1,1
4035,242.099,5.38,115147.6919,138608.0564,149329.1955,114466.1998,62487.07732,45712.05314,51055.48022,62553.73195,31971.3484,32480.86978
4036,484.0529,1.88,53926.15437,63800.35811,57679.2526,45605.40021,41515.64724,27895.73778,11974.06842,12406.45552,7513.877063,5363.244885
4037,218.0512,6.54,31189.62606,43214.88703,38772.65638,20483.50083,12023.82588,1,2066.615896,1,810.7874118,1
4038,137.1468,6.01,19191.29899,20634.09073,92871.25421,114027.9996,34144.56614,12879.51026,6330.506246,4467.224966,3241.100153,1
4039,118.0417,3.16,7626.595307,10616.61495,52678.96096,67825.31122,92991.42216,73731.86491,66533.31893,75275.78625,81115.305,74613.44871
4040,264.0613,3.53,10147.78469,10859.36572,38041.7582,66767.97714,72669.118,84025.72215,93287.80533,89837.65605,106399.7186,107027.8746
4041,394.1117,2.82,93273.26435,97371.01562,40383.96524,1,1,1,1,1,1,1
4042,518.1972,6.36,116158.7788,99175.48795,111022.6602,100319.1341,80352.28203,52081.78386,30954.70367,22174.90435,18979.90389,26032.55095
4043,371.1378,4.14,1005.460662,1090.928988,1,20297.56986,71659.26733,98889.23085,65139.56168,20505.0894,7452.455934,685.5290671
4044,198.087,3.8,23178.08105,25832.76168,13472.38847,1107.652228,1,1,1,1,1,1
4045,205.1575,1.24,64054.91472,68899.58932,77014.07825,48156.97964,25567.53323,5378.609951,1689.074107,1,838.3898947,1
4046,365.2054,2.64,90856.44021,77623.63624,20256.29121,14149.78778,1,1,1,1,409.4816604,1111.022884
4047,462.1168,4.85,17390.91391,51569.31514,74959.40642,60214.0144,35235.46881,22033.76332,24202.65114,9768.19868,5684.398107,2304.637821
4048,132.0212,7.74,7232.014866,12110.72201,39338.50335,137337.8845,121268.9532,40336.62728,17782.22686,2923.844998,1,1
4049,321.0898,8.52,18591.85777,47227.47294,114951.9759,109373.3585,68997.45287,20371.45832,3682.910512,6592.283034,3677.036671,1
4050,405.1434,2.94,15473.29543,1,9016.882706,18426.5244,11207.33081,3572.088553,1,1,1,1
4051,205.1497,3.25,79276.38993,82415.9341,58668.27717,16687.66223,6712.781029,3081.0754,940.5736007,2865.374446,1,1
4052,301.262,10.71,20582.84941,32656.78108,25231.41486,21683.51243,10988.37336,23964.09243,2692.10596,1,4167.613058,4501.60091
4053,969.3471,6,70222.5436,106918.6249,48659.65378,13509.51069,1,1,1,1,1,1
4054,142.0269,1.3,48630.19542,75243.29159,67978.74953,61658.34068,31343.32379,43756.15539,26492.76884,271.1917045,7152.115916,13914.51993
4055,607.1518,3.92,83907.09529,115571.8922,275671.8525,137838.854,122833.9841,97615.69261,66712.91555,53153.38064,39141.21349,37343.31063
4056,150.1044,15.94,1,3947.621046,13911.66508,34841.16189,68271.3153,102137.6195,90806.49357,76491.75899,44332.33661,25744.75871
4057,509.1721,4.04,38106.27833,40421.19375,48172.78544,1,12377.46838,10519.17361,1,5201.551576,6284.606153,5840.318812
4058,961.6895,17.33,35592.95969,30135.15799,39871.65463,38066.92897,35190.75116,27757.17789,19325.69255,4128.01034,1,1
4059,387.168,7.51,1,1,1,1,1,1,2968.004221,1,1,1
4060,359.2823,15.96,73178.48002,112142.3132,108939.0101,46974.81825,37439.81911,17035.39526,6143.626775,5916.215547,1569.946135,1
4061,830.2087,2.81,175778.4033,177649.8308,162081.0118,141471.2012,108890.1848,82766.35236,55779.39796,35669.99963,26463.21665,14194.78063
4062,476.3259,15.95,86834.85363,73450.86752,91527.28543,97736.01729,66004.82551,2880.588238,1,1,1,1
4063,137.0476,3.04,31148.19348,29276.61047,31265.42451,21650.32658,10997.77729,5093.14595,1,1,1,137.6404266
4064,1464.7627,6.86,140994.9984,133892.3478,141698.7755,150446.5751,144917.812,107255.03,54596.2021,24400.82881,15901.79543,10018.39565
4065,407.3012,15.91,88429.26441,40072.2915,31073.29819,1,1,1,1,1,1,1
4066,790.2688,7.08,62527.00563,42160.36751,41068.28671,10071.49243,1,1,1,1,1,1
4067,136.0527,3.85,35066.92345,54172.21337,72864.26042,87084.31562,1,1,1,1,1,1
4068,255.0424,4.06,90024.72151,124226.5444,79701.85713,35108.75468,30274.31807,24833.01097,10115.1362,4566.281298,8608.175673,1
4069,498.2218,4.22,87062.79297,5182.347983,1,3579.592713,506.8076459,1,1148.358556,745.4957271,1,1
4070,398.2645,2.39,66185.60863,71595.31731,52754.17702,47687.93717,35894.98192,13715.06539,4390.417193,1,1,1
4071,406.6044,3.15,122999.5239,165963.0423,115010.0468,87303.50764,47819.48919,30786.08411,18076.65041,32751.29082,18909.30854,17101.8778
4072,123.9925,13.51,1,1,1,1,1,1,7565.863893,15764.32416,56786.66515,91537.65239
4073,503.3619,5.92,81808.28638,80559.91772,79559.52938,74284.61303,36722.67111,15125.21193,8502.535441,1492.741078,1,1
4074,468.3237,9.44,91270.81297,97157.8823,57890.00676,16981.29057,8189.451589,7975.074881,4343.573241,5136.421227,1,1
4075,258.1672,6.31,121896.8476,176201.615,171948.8596,134048.3411,83824.39475,45773.15079,1,7209.851184,839.8327571,3524.373064
4076,277.2254,6.62,36737.22879,32575.66253,31344.87388,25841.3122,10321.05488,2403.72896,1,1,1,1
4077,351.8937,0.81,32519.18518,45237.82157,92467.66846,114118.9087,114637.7761,108387.7471,86824.42817,77990.31474,63205.33604,53914.14029
4078,594.4638,19.29,13799.74675,14256.70776,63909.81325,106423.2207,132680.5058,130821.3283,92323.22015,55393.24243,36905.18797,18761.88666
4079,259.1533,2.34,85788.82551,66047.26534,51699.47541,29449.45429,19819.57934,5265.382849,15289.8142,471.611015,10880.08388,2366.833022
4080,202.1319,2.44,138421.7373,50512.55395,23348.62465,1,5856.281935,11620.76702,6083.051473,1,1,1
4081,222.0467,2.08,57137.33399,83965.02562,82966.43649,57677.44328,62623.49081,18688.78386,20109.53257,436.0021907,967.0447431,2697.12026
4082,375.3118,14.57,5679.201925,2478.366275,6561.654696,6077.836729,1,1,1,1,1,1
4083,356.1087,2.48,62925.15667,81988.21515,92336.08476,80955.83462,51657.32052,26609.39138,14681.61358,762.747078,27566.04009,16845.98934
4084,200,2.36,1,1,1,33003.1726,1,100835.5119,1,1,1,1
4085,790.6069,5.79,1,1,1,210965.9079,87246.96427,1,1,1,1,1
4086,544.2113,12.31,60956.65774,44462.24929,37455.39247,36878.6324,24847.83488,16534.68112,539.7489054,5237.960679,1684.982173,8629.297804
4087,200.0004,1.43,54457.02617,95004.63851,86981.40786,95525.89896,94237.56418,68113.67005,73932.79581,62656.34233,1,1
4088,444.2714,14.15,1,1,24466.40197,1,1,1,58941.83409,50493.87066,1,51330.61819
4089,106.0419,2.05,51801.9738,42690.61496,15267.83716,73241.52476,84247.7924,58181.9343,23584.71807,20440.6814,17612.57884,1
4090,112.0271,1.24,92888.89141,115347.8846,93551.58265,70731.38365,48596.80049,46949.22257,48808.7871,30427.76322,31770.60187,26182.99251
4091,113.108,5.78,1,1,1,20280.84401,4672.809784,28259.62284,97934.97347,132352.3566,168561.4964,168847.6007
4092,282.0742,6.42,43908.85392,107999.0104,111836.6008,95460.36814,64583.67347,34443.53052,16474.40909,7410.828928,5045.000948,2879.587493
4093,392.1993,16.24,73030.53433,17858.10652,1,1,27531.47979,6249.09202,1,1,1,6155.235953
4094,218.1271,2.3,81425.22084,65465.53863,25549.28149,7186.21721,13508.08862,6908.232659,4570.319713,604.171432,1,1
4095,555.1953,6.42,124674.4823,53557.31596,4372.379339,1,855.6381792,596.105045,142.6025585,1,1,1
4096,248.0588,1.24,97075.90677,30591.92935,11172.20564,13446.38556,15201.35301,18787.49347,19151.50194,17723.37578,21496.80973,19699.10109
4097,926.2814,6.51,107909.6217,101759.388,118971.5897,104642.4652,115195.5914,102500.3239,109488.4283,102266.2205,96724.32138,88030.99698
4098,129.0683,0.94,150656.5805,155147.2676,88792.31556,71631.15303,76345.18886,53854.93574,3868.533468,39871.73604,35820.27047,14583.08086
4099,614.4162,17.4,70522.22928,71890.78605,77808.35738,97881.09797,87976.27255,103365.781,94818.44491,88023.44217,94211.16317,69771.16813
4100,383.0885,9.07,49785.68308,54843.0324,54380.29881,45113.5171,31502.81154,14490.70133,5930.588216,1129.881353,2004.529897,605.215346
4101,440.1307,5.91,1,1,1,1,1,1,1,10951.39153,1,1
4102,872.2716,7.23,28796.3537,27031.52683,35509.29578,36517.88892,39140.08886,20289.6827,17872.71034,32832.59661,20240.81074,14109.58233
4103,338.0987,3.82,1,1,1,6892.759672,59222.40675,74078.28082,74123.87679,27492.51709,9807.10093,493.5318576
4104,285.0854,1.3,64377.79078,59808.57637,64159.37616,32529.44988,13943.41332,897.2767504,1,2405.416629,771.4993547,6639.00299
4105,790.3079,3.17,3890.322692,7087.277261,119681.1059,150516.14,108581.1151,57328.90084,39615.74856,20219.06965,3366.303846,2168.23813
4106,238.9166,0.79,35662.6221,39743.17812,48200.16095,64849.68885,75799.87265,99083.15525,106406.8535,109161.2191,102721.6036,92814.43673
4107,639.5287,18.93,48106.63963,60164.60029,68604.48746,46759.77775,17543.63948,1,854.0103192,858.9871465,1,1
4108,471.0594,5.07,166428.1526,115922.0981,81860.26882,61316.39479,52985.77047,33723.81189,25054.38615,15348.47179,11885.9756,1
4109,350.2844,5.29,60954.92961,57760.89749,44208.51794,14310.38801,1,1,1,1,1,1
4110,571.369,3.79,119845.7216,110096.274,110058.8026,98657.83828,79016.75535,86216.62638,84274.04157,59005.04336,57253.1088,33404.34216
4111,414.2772,15.94,1,49327.04064,92642.67337,128710.248,76852.52678,36337.05452,13401.755,2855.061569,1,1
4112,259.2512,9.21,24228.55864,23720.63889,24734.37846,27006.2452,22840.33852,8669.458959,1,1,1,1
4113,274.1933,12.56,32898.07127,71056.02908,30882.23592,10577.26128,1,1,1,1,1,1
4114,192.1184,4.49,88926.50368,76165.47916,15904.22507,1,9818.388949,2731.561681,3913.991118,1720.14435,1,1
4115,477.3318,12.54,41037.68852,49324.47402,19816.3187,3925.588148,8429.947585,1,1,1,1,1
4116,291.0962,2.09,36187.10652,2739.219857,1,1,1,1,1,1,1,1
4117,103.0423,7.65,5167.579801,12508.58858,31865.88098,53999.83188,108445.4045,113420.4224,108665.5782,86978.18899,73236.27495,65337.76426
4118,657.397,15.87,167511.2134,182664.3121,213159.4091,156126.1643,201422.2454,140752.2336,125022.186,131370.9127,123747.072,145878.2584
4119,278.2249,14.07,54488.13271,68754.96606,83828.05151,77301.82062,40521.98361,6827.642787,2056.892302,1,1,1
4120,911.6807,16.22,66213.34954,60286.60801,61418.26474,60708.04199,53324.85829,32570.47791,16466.76978,686.2744763,1,1
4121,635.4152,14.77,50921.02059,80396.16645,89159.62244,117736.6014,111277.611,82123.09691,54633.93404,62250.55583,41334.08241,31382.58889
4122,513.2423,6.36,77532.13267,50241.93109,7406.21921,1,394.9488406,1,757.6762881,1,935.5129705,1
4123,132.0059,14.89,1213.871334,5536.897705,18144.41253,28962.30279,34194.45881,45817.5797,39754.70434,33934.35312,40506.27867,60241.62333
4124,949.1103,3.98,44389.77531,34694.15044,76788.96264,58575.08342,67986.29233,78337.25787,67643.241,69233.81887,65848.0607,81414.21769
4125,172.1253,12.7,1,5633.302966,22045.97298,51165.7173,73152.97581,82475.55961,78501.23293,56663.29922,44501.07596,28449.63802
4126,420.3399,17.52,58222.24644,72297.42748,88643.75455,90391.68089,78518.6283,43845.93552,23007.34267,9369.48055,4602.409461,602.0102112
4127,206.9912,11.54,1,1,11979.42705,68866.49079,124506.5464,105102.4349,88649.55389,59508.08089,45832.09993,33739.72007
4128,108.0211,7.67,15833.95907,25717.92897,27765.88344,58262.58564,66314.30022,89485.39139,104979.1758,82973.17387,63714.66103,64328.2385
4129,120.0573,16.73,1,1,1,7051.215513,23362.65373,48771.67145,71852.87314,99776.25734,101046.5467,100755.3182
4130,518.1901,4.23,62899.16942,21340.48277,1,1,1,10508.00324,6986.609491,8885.606824,5370.968705,9231.520876
4131,954.2752,4.59,27148.34588,23400.78126,6829.632642,549.1135962,1,1,1,1,1,1
4132,352.2608,13.44,73364.94425,45574.00269,1,23862.62974,15721.47807,1,1,1,1,1
4133,162.1409,12.7,5609.970036,9365.975257,52860.61758,78001.84518,81526.23223,72002.27795,63452.11023,40958.92981,33702.91465,22211.07783
4134,512.296,12.77,92597.27715,93917.17126,92928.68155,86131.87634,89721.31949,75811.48326,73767.01885,48567.0479,21689.48183,13075.47743
4135,332.1484,4.49,46238.87028,46203.6875,28437.98594,6397.051333,1,1,1,1,1,1
4136,470.1742,11.57,68613.37017,105427.8157,88877.43086,69596.11498,45160.41835,25127.48962,4871.548462,19778.87935,20019.72028,26577.77339
4137,410.2278,16.72,126595.4127,120799.8596,85920.88374,25537.93962,1,5645.890058,720.6838226,2945.576556,1,2286.487514
4138,632.4494,15.67,35341.75901,53191.79979,34869.53153,40650.17303,36761.58336,51640.55952,37460.57417,124537.2869,136579.8808,104200.0117
4139,415.2936,16.74,93728.96539,49647.14829,3555.662169,1,1,1,1,1,1,1
4140,364.1535,9.07,53869.99635,1562.223945,1,353.7199902,1,1,1,1,1,1
4141,602.1614,6.48,124925.7454,129228.8944,111746.9919,118764.2761,115472.0287,103010.7666,63269.78955,33803.07933,14637.60634,7687.113723
4142,768.2147,2.88,92401.93125,44745.57711,13330.22311,1,7167.107134,2594.8805,2905.067981,1,1577.831173,1
4143,559.4728,14.2,91044.12784,87004.15909,52254.52229,15177.16839,1,1,1,1,1,1
4144,679.4883,6.72,28220.98023,39961.01864,21372.08656,27231.53085,1,1,1,1,1,28124.81723
4145,521.3959,13.5,74694.78312,76346.25732,82385.4624,77233.55121,60132.00131,47894.62426,26104.7167,28413.18475,23308.09534,26610.53675
4146,388.2228,11.83,56258.16103,53514.49802,57119.87316,60979.33035,40830.88027,14240.94734,7628.870858,1,1,1
4147,222.0566,9.54,98521.88696,83170.35202,34744.02521,8503.845816,1,1,1,1,1,1
4148,170.1092,14.19,19671.40857,44238.50038,57219.6057,42695.60392,18965.10012,9364.640887,7093.637479,7340.866004,10090.61697,13488.84425
4149,1880.4409,4.38,66334.63486,59711.5243,45462.98046,47175.30447,25825.09273,25647.85973,15376.07613,11254.58206,8166.815576,7348.046523
4150,583.0503,6.48,77097.54079,77185.23711,64820.02646,33660.70336,4167.298432,1207.798945,1,1,1,1
4151,404.2927,13.65,1,5481.321363,28832.56102,77237.79389,92100.78446,80888.53341,62077.10249,36917.83064,11125.82567,11351.7706
4152,314.2068,5.78,56613.83904,50567.1839,21291.49874,411.3592421,1,1,1,1,1,1
4153,862.4752,13.76,284378.075,311601.5931,181277.0923,6539.097414,1,1,1,3406.419447,1,1
4154,397.1306,6.54,20863.51648,6026.157282,1,1,1,1,623.1734801,1,1,1
4155,449.3035,14.69,1,1,1,1,1,1,1,1,1,1
4156,708.1609,18.01,64722.14033,100447.0616,105300.2376,84475.47319,98660.30429,127555.9051,120880.7819,29961.77718,46276.94129,10109.39729
4157,520.3531,16.63,81918.00441,79344.22643,100213.0415,95276.03013,85302.14235,76437.68155,52521.89603,22756.74904,15938.76069,11591.60517
4158,392.1083,5.4,91564.40523,102925.0735,79338.1896,64195.47708,28208.03167,13216.16686,9661.737688,2738.032743,1,3702.123498
4159,377.032,2.92,45235.99778,116249.6859,62964.21615,79707.73398,21042.68476,32526.5763,18048.06702,16875.27963,11417.89882,9905.384566
4160,299.1943,3.03,46784.79695,15329.19871,1,1,1,1,1,1,1,1
4161,158.1096,12.69,1,4577.841233,19761.35318,49560.75541,74658.88682,86711.77884,62044.04332,62357.77101,46306.95144,40169.8331
4162,459.3925,16.58,55165.14263,41565.96177,21980.63541,1109.7722,1,1,1,1,1,1
4163,886.4936,12.7,359887.6999,364245.823,251307.2814,165963.4594,139268.8373,103177.5489,91478.99775,75070.21568,49503.45301,34305.34265
4164,148.055,4.48,20183.6612,29031.80882,33960.59973,14219.44462,23447.68037,44660.36123,36111.57664,45682.35806,81169.40499,94309.01125
4165,486.1526,5.83,50223.28721,37381.6027,28659.39267,1,19041.36582,1,1,1,1,1
4166,448.192,4.22,95512.08287,93777.38591,94815.12548,109659.0128,108344.4804,65862.27925,36237.31923,30911.37144,26484.02935,24799.91108
4167,499.1454,4.36,66325.70369,71024.89501,78000.62059,81870.36109,82164.35036,67917.28883,57436.03098,43967.67328,38723.66465,28467.78531
4168,637.208,16.83,117025.1254,200365.0995,332498.9734,170267.4514,11764.0498,1,1,1,1,1
4169,504.2466,13.85,180336.7418,189183.2467,237769.5378,201804.4957,176211.8751,175346.1797,163686.0954,156994.286,131257.4981,119992.0922
4170,362.1385,3.09,1,22475.32529,57860.01803,3862.237757,127091.4427,1,61354.84375,53311.33568,110659.4405,184463.3605
4171,368.1085,2.38,66594.68339,73100.10191,22412.88366,67015.05499,36034.50716,4681.837222,1,1066.259259,530.9607239,1
4172,627.1881,17.07,17398.56603,1,3801.905791,1,1,1,1,1,1,1
4173,516.2102,6.8,68508.28315,61503.13457,70636.97168,44432.3479,26695.13843,17320.97287,13095.64013,3801.157352,5607.346314,1395.280653
4174,387.153,5.39,79602.84406,32902.00735,4518.459003,1,1,1,1,1,1,1
4175,424.2438,17.07,53913.79083,47965.05029,32077.47803,9164.112175,1,1,1444.646303,1,1,1
4176,986.5201,12.95,52946.90065,51645.99852,49253.46173,96768.28358,20851.12656,46281.69024,65209.67983,59420.38548,44354.80739,58305.96849
4177,144.1377,0.81,109361.5014,81223.77131,24222.33413,2868.281503,571.1294542,1,1,1,1,1
4178,149.0334,4.11,59012.22447,87259.57034,91830.56546,95821.94103,74785.02505,34102.65534,13891.67552,11119.49527,7969.849478,2451.37189
4179,318.2298,16.75,1,36697.05084,83272.38628,1,23433.98288,5233.574143,1,722.4431006,1,877.4035163
4180,117.1036,1.24,16382.00755,14888.63225,30130.9853,36939.12261,87396.63519,104642.7342,78688.86531,45008.81902,44738.52146,44038.60959
4181,311.0408,1.45,65803.07715,49269.64113,12265.92198,19596.40032,12008.22523,7445.274875,9270.920022,21393.641,16251.09245,3821.322379
4182,836.2063,3.64,105231.0598,34652.82915,1020.565984,1,1,1,9833.088992,14592.21661,11833.15401,9399.436323
4183,106.0785,10.96,15579.26238,32335.66672,85848.64928,87220.94842,54373.03708,18018.40727,1,1,1,1
4184,113.1076,5.28,6582.383359,7859.191277,8034.320904,44116.10346,70068.28011,85624.48709,87522.50556,98997.89684,103912.555,115526.5758
4185,572.7483,6.65,89875.97592,89402.80284,77567.13881,73401.10425,34263.72897,5076.12184,1,1,1,1
4186,331.324,12.97,81097.826,78609.60534,85672.73956,77922.69615,53137.85514,17948.55237,4836.861977,1,1,1
4187,149.9676,21.28,52018.46141,77917.83987,125092.3707,160439.3652,191472.838,238772.4925,305840.6429,355894.195,389998.2105,434103.0558
4188,813.571,5.94,1,1,1,1,1,38310.18557,71504.02675,85614.27516,15429.69378,41435.06507
4189,557.1832,8.23,101359.4221,71799.19204,40065.52966,13459.65375,8895.04991,7203.706876,1,1,1,1
4190,336.082,2.83,104490.1613,98401.14039,82655.74888,44512.9034,22722.88181,13418.07081,2858.565213,20485.53469,23127.67049,21814.62996
4191,505.317,11.98,80903.54097,91612.31533,78447.13896,62116.40142,47624.77523,18061.01107,15101.62254,8309.510952,7607.346059,7969.31956
4192,317.2334,11.75,51099.77849,48120.03109,66198.1129,35218.88302,16500.39243,1,5463.935379,4719.778097,958.5490342,1
4193,377.1325,4.54,73431.69673,17318.08033,1,1,1,778.9193594,1,1,1,1
4194,138.9805,21.26,74229.28632,100363.8912,52623.97678,19736.2121,8404.9641,2490.452303,483.4500818,1,1,714.5129949
4195,148.108,3.08,44683.50139,108463.7452,81785.17007,31038.08428,11642.16369,148.1444313,144.4645742,817.4699402,1,1
4196,325.9585,17.23,1,1,1,1,18102.81915,25983.29878,61025.89122,87583.49872,61574.13292,37213.01944
4197,348.2671,16.58,8855.110629,34968.78338,62111.42224,63617.11234,36281.82852,14497.86998,1,1,1,1
4198,424.3342,17.19,96009.09631,95568.8655,92637.94873,93037.61165,68091.53438,58345.18517,20972.85784,6711.082118,493.1100704,1
4199,459.2623,11.42,117192.446,1,1,1,1,1,1,1,1,1
4200,339.3477,5.28,72832.07134,62352.25227,24479.88892,11316.68111,1,1,1,1,1,1
4201,296.2141,16.14,12887.69219,35987.09639,73092.62333,72130.13712,57442.53339,30683.51044,24402.7693,8771.825502,1,1
4202,1433.0321,18.12,46926.66369,45997.90388,51843.5631,46528.5313,2462.481601,1,1,1,1,1
4203,912.6052,16.09,143990.9368,154837.236,151176.3599,124277.2987,159769.7694,162221.2332,121187.7823,112226.0976,109973.0865,71790.73324
4204,218.0517,6.8,47661.49546,42788.06475,50075.57729,19032.37891,31054.95396,36273.38814,33288.36,41303.39034,40568.93593,38772.70084
