ID,Mass,RT,Col-root-NL-0V-3,Col-root-NL-10V,Col-root-NL-15V,Col-root-NL-20V,Col-root-NL-20V-2,Col-root-NL-25V,Col-root-NL-30V,Col-root-NL-35V,Col-root-NL-40V,Col-root-NL-45V,Col-root-NL-5V
6897,324.0639,5.47,1,4727.731475,9721.16951,12904.82715,10129.85982,10939.38638,4259.316299,15279.80856,19375.53589,18174.17996,1
6898,566.3284,4.39,8720.314726,1,1,1,1,1,1,1,1,1,3671.930729
6899,370.0005,4.75,1,1,1,1,1,5491.763056,13826.81405,20692.00859,28383.21004,30032.63598,1
6900,800.173,4.25,31689.9149,31852.15386,30968.32212,25197.93367,24798.46229,25025.37124,28624.35124,28462.67107,30117.43022,19119.22661,29886.90843
6901,685.2583,6.54,25198.41895,1,1,1,1,1,1,1,1,1,11568.73169
6902,879.1454,4.6,37556.7775,22675.29687,17824.27248,3746.728237,5620.421034,1,1,1,1,1,35759.50975
6903,486.3179,15.95,29386.93202,1,1,1,1,1,1315.85979,923.039984,1,1,10897.8361
6904,742.1537,11.68,18056.15894,17276.97359,14916.69538,13662.86982,11205.94685,8408.688937,390.468372,879.127896,1,1118.591244,19517.73195
6905,476.2146,12.94,36106.04911,19505.65531,12118.09214,1,1,1,1,1,1,1,40986.80789
6906,801.2859,4.22,27115.42137,1,760.4894704,1982.905561,1,1,1,1,1,1,15820.03902
6907,372.2146,8.45,11090.67198,9713.680883,7833.72941,1,1,1,1,1,1,1,10106.17383
6908,369.142,4.86,26215.83975,1,1,1,1,1,1,1,1,1,5398.880131
6909,968.3024,4.57,25168.95721,26389.70697,19035.63107,9414.976309,8439.857225,5184.808793,2186.518867,1880.541255,1,1,20298.05487
6910,222.1625,12.86,21680.80968,19660.0286,21120.84139,15536.1196,16515.02943,9754.159358,1,1,1,1,21103.08869
6911,749.0645,6.33,32609.67374,2816.848213,1,1,1,1,1,852.049373,743.186255,2510.728585,14895.96647
6912,349.0696,4.83,1,3343.003711,2624.557163,16986.55996,8086.688064,18193.16773,15914.57149,18983.66006,9107.03761,6419.849489,1549.53979
6913,849.2381,7.56,15207.20078,23584.34428,23554.76472,22062.36705,22954.684,20614.59519,13585.65503,14795.39979,7957.078834,1,17445.22227
6914,603.0211,4.13,5788.073651,22889.37404,26689.76534,29858.83405,29026.84498,26887.25512,20556.49649,18250.98029,11233.25319,6241.516956,12008.72562
6915,444.2001,5.68,1,5471.854167,32554.98562,23893.38912,28946.66449,20377.61262,15898.53015,12031.47714,8020.350857,6741.943879,2977.602144
6916,327.1017,10.05,1,5421.867862,4977.02859,14119.21338,24892.20239,26210.39779,21799.11612,18027.70717,11257.98343,7069.295992,2451.243703
6917,868.1321,3.11,8688.4162,29238.30819,26621.24141,21522.67495,14012.99574,7765.29289,1,1,1,1,14241.55084
6918,388.1521,4.11,1,1,4798.790148,16869.77652,21599.25032,20801.48968,24029.14281,24135.10369,21971.43322,17126.00644,1
6919,377.1368,16.38,26491.65696,26465.48582,21981.77952,11489.40223,10771.39824,4565.395659,1767.629996,1037.652701,1,1,27945.62107
6920,459.0642,6.36,5898.412096,25898.8002,36271.09158,38531.23,40164.26019,31628.15969,21057.45121,10456.15309,4011.905743,312.3116068,17460.33301
6921,405.1036,5.97,23876.48595,6716.548843,2790.288137,1,1,1,1,1,1,1,19304.12223
6922,260.1376,2.53,21756.0304,8088.576575,2579.948086,2288.556852,1,1550.499285,3537.138943,2025.887218,971.6173608,1,15086.12581
6923,350.0622,3.01,1,30563.87248,31663.32818,24741.75667,23048.82476,19891.81868,13285.52147,9200.853182,11645.40077,929.0210004,3904.162094
6924,218.0797,13.65,1,1,2968.115763,11083.5436,11398.55486,21951.01287,28505.11313,26897.036,23331.2424,15603.62312,1
6925,416.2769,11.89,14338.95153,1,1,1,1,1,1,1,1,1,5800.191871
6926,424.1947,3.53,16959.31774,1,1,1,1,1,1,1,1,1,13596.5383
6927,298.1209,3.85,1,1,1,1,1,1,1,1,20584.86065,17845.073,1
6928,308.1293,4.11,8560.407473,33178.04586,26007.98297,17430.91173,15261.75049,8198.459512,2765.922268,1,1,1,24629.49504
6929,250.0693,4.2,1,1,14836.29564,18770.55695,18065.84415,18892.27093,13771.44083,18445.31883,17208.97086,16294.16909,1
6930,315.0115,10.26,1,1,22955.72641,12877.93738,23689.75,1,1,1,1,1,1
6931,327.0871,4.95,1,1,1,1352.002654,4156.088552,1,9378.013754,11331.68554,16962.65263,21787.70527,1
6932,314.2456,10.32,4423.40256,3137.164776,6508.316009,5393.324678,1,1194.732203,1,1,1,1,3047.246622
6933,320.9056,6.37,9012.102246,6813.928876,10867.02974,22832.64687,22052.61356,31025.28547,28206.31384,21375.49969,12333.0874,6153.244561,8208.695698
6934,172.0636,5.9,14750.77683,1,1,1,1,1,1,1,1,1,4705.706889
6935,476.2912,15.96,14730.06215,9163.87675,5539.780667,2069.221374,5262.438434,1,1,1,1,1,17649.00886
6936,471.7715,0.85,33948.65531,19986.43307,16735.78882,15027.77171,16706.56396,15620.27568,13903.23213,11109.17131,10098.42384,6665.819724,24880.53688
6937,1026.6558,5.66,31376.00723,28982.74403,28106.74812,23661.63357,21568.69164,11919.41153,1320.075299,1,1,1,31190.5929
6938,267.0606,5.48,1,1,11978.31057,30012.61318,28426.38918,30559.14833,20279.49474,15830.13122,10469.03434,9150.484264,1
6939,772.111,3.86,14400.50205,1,1,1,1,1,1382.371568,1,1,1,3110.897206
6940,294.1846,8,1,1,1181.918601,13980.23178,13689.17867,28284.26692,32431.33128,27400.49485,19913.27277,11088.20709,1
6941,958.2602,7.34,18573.52986,20176.64649,21971.70597,21124.06025,22027.59663,16355.79246,11382.98675,7257.602273,2386.59976,1,22044.82747
6942,280.1683,9.03,1,1,4923.087794,17927.33562,16716.35962,29498.35616,25493.65694,25154.16177,13942.94868,13754.73001,1
6943,542.2329,7.68,1,805.3456377,1,745.6101354,2317.634799,6524.638308,19750.23559,32915.81455,40706.03766,38468.40863,1
6944,648.1687,3.82,9650.909285,21714.57494,22056.42726,24092.20104,22456.80233,21876.36709,21381.53304,22364.6402,14652.03319,14080.69962,16346.62523
6945,346.0961,6.46,1,1,603.5649522,1,1156.879601,3354.349594,14671.40279,21535.05955,24110.04613,19107.40298,1
6946,684.1694,10.57,23501.92278,1,1,1,1,1,1,1,1,1,16033.56859
6947,392.0695,3.52,1,11659.90459,27545.8121,1,1,1,14304.43192,1,1,1,1
6948,970.246,12.68,21894.02311,26026.34059,22779.20428,20816.73207,16635.88022,11441.7945,3630.741075,1082.001851,1,1,22856.34854
6949,1676.36,3.42,30390.68325,19981.13001,18052.31495,16982.99221,20644.12915,12383.37548,19139.48238,19572.41537,14085.56446,10711.85193,29162.34509
6950,443.2749,3.87,5692.656416,21255.59131,32955.94844,29047.31941,28692.94293,17537.09539,6874.529307,284.4739211,1,1,11980.18433
6951,315.0091,7.73,2795.645339,27695.39157,24081.61293,10165.43218,10947.35407,1586.105981,1,1,1,1,6712.513334
6952,331.0399,13.72,22609.82364,11370.88918,1,340.3592611,1,1,1,1,1,1,22781.30776
6953,577.3091,12.67,30774.88824,1,1,1,1,1,1,1,1,1,11688.83683
6954,177.8661,21.3,35301.01904,36527.7441,10724.1869,14487.29294,21310.79167,7944.508415,15546.93591,11308.37705,10701.32645,12106.64806,20771.73776
6955,464.1999,7.94,30502.67392,6270.790255,1,1,1,1,1,1,1,1,17374.47944
6956,780.3775,16.41,28286.36912,7049.517087,1,1,1,1,1,1,1,1,24442.92693
6957,921.3234,4.07,40565.35514,38274.19831,36023.15543,20101.20236,21273.21695,7048.017997,1589.56869,626.4320798,906.4092734,983.5073638,36501.91192
6958,311.8006,0.85,13078.92522,30137.69548,32787.48775,35418.31185,33937.42312,32357.67136,37933.59187,35850.9935,44333.88389,49552.56841,22082.013
6959,359.1367,5.69,15305.84399,1,1,1,1,1,1,1,1,1,6152.167388
6960,363.1583,7.53,24968.80347,6992.835446,1,1,1,1,1,1,1,1,19634.62551
6961,430.1569,10.4,39170.59153,10295.07012,5160.040063,3066.604609,1487.135353,3545.854669,1999.516484,4397.01447,952.1568115,1,15925.93497
6962,137.0606,3.31,1,9081.785212,6752.140323,7686.569906,11522.14695,15078.27075,26524.45281,25720.21939,21682.33681,24018.65475,1
6963,382.1024,7.1,1,1688.207671,20019.46795,20608.62279,11753.46685,29467.44912,20366.08602,37816.13589,31710.80216,28784.51864,1
6964,350.2825,12.68,1,1,1,1,1,21972.42152,8771.123059,12320.18035,8380.140089,8775.168383,1
6965,728.2742,11.59,1,1,614.4338679,5364.82594,4455.103042,24073.09267,42190.86344,41128.98534,25965.94092,16714.70746,1
6966,885.3104,4.56,35178.7395,10911.90507,1,1,1,2886.551329,2794.337734,1,1,1,30134.10547
6967,412.2104,8.9,20923.8736,16267.2024,19107.84282,14034.24198,14785.55086,6378.918483,1019.500614,1,1,1,21381.36914
6968,192.0726,4.85,21889.4588,16350.32834,17672.6476,9638.6722,9601.936896,21632.04703,61253.63189,81669.47654,1,1,20311.19555
6969,1036.0821,3.74,33028.65822,31165.75963,26573.83001,27104.58735,24142.2624,14811.74868,7451.306493,5213.522767,5804.100353,3242.966476,33313.79791
6970,385.0956,13.65,17685.4745,21244.4,21107.9403,21497.33657,25300.06257,18690.74555,13319.6143,5585.494938,3651.78942,1307.066634,21437.18545
6971,305.0598,6.78,1,6235.294468,12133.18432,16594.37541,15186.86488,19700.85299,24187.69985,26359.39814,22305.33587,29024.82288,1
6972,140.0105,6.55,11244.68878,20839.10552,25872.35601,23208.45181,21881.67391,23632.22208,21803.49567,20204.39931,14343.96904,19026.07644,14356.21093
6973,936.6068,13.67,20421.5749,1,1,1,1,1,1,1,1,1,16401.67531
6974,656.1666,5.35,76677.72017,18977.78312,1,1,1,1,1,1,1,1,29014.46099
6975,273.0995,6.56,20168.35138,21705.96487,15098.86834,1,8560.733772,1,1,1,3273.677813,2338.770173,18008.07983
6976,737.1356,8.17,27419.16896,22344.40012,20551.26999,19064.13766,20535.14756,20324.79457,17983.99521,15552.2504,11014.11669,6454.294354,21201.82419
6977,542.0537,4.21,22973.27063,7234.182766,7724.135003,9590.23187,11923.27802,1,1318.190028,1,784.1976069,554.2096539,20545.05179
6978,260.0307,0.85,27900.83804,14498.53549,12837.80861,8477.731984,6906.905577,6266.474074,2246.488297,3599.818843,1,1,11877.97342
6979,435.1825,14.26,1,1,1,1,1,1,1,1,1,1,1
6980,813.193,11.53,40698.79174,37072.55086,23753.66235,15218.6593,15132.66196,7801.886236,4534.212683,2822.989881,1940.327451,1,39180.91202
6981,350.1573,4.97,18130.37402,1,1,1,1,1,1,1,1,1,4347.216222
6982,322.1626,5.67,20823.72598,17455.05936,23589.36899,12639.29315,13759.69832,10756.39608,7760.770729,6299.783129,5705.360354,4633.278313,21811.28601
6983,459.8828,0.82,17285.95029,25463.52484,31895.06146,33334.5785,34864.43726,30302.15191,32866.31568,27650.25056,23192.16953,22168.96398,19018.01051
6984,746.6734,16.99,44089.59429,47373.68355,27441.2178,15830.40751,12887.5881,1,1,1,1,1,41676.97835
6985,376.0992,0.95,22762.75091,3039.735259,1924.433297,1651.606393,2555.082071,1,1446.839172,1,602.1280337,1,9031.981316
6986,612.9502,6.86,28984.10949,8125.803206,4946.419615,1333.992049,2117.325008,1,323.0364561,1,1,1,16417.58002
6987,222.0528,4.13,22170.39403,1,4104.469845,4093.067281,1,3093.749632,2695.244022,4293.163209,1727.150111,2479.001716,10325.54502
6988,319.0892,8.43,1,14404.17911,21426.33347,22778.74468,26060.68531,13032.86905,9777.627608,8376.238132,4092.722,2257.13416,7870.816645
6989,905.5463,4.89,15260.7309,12345.71416,6416.094604,1,1,1,1,1,1,1,17463.43748
6990,366.1897,6.04,15892.46748,1,1,1,1,1,1,1,1,1,9923.601537
6991,430.1481,3.3,16132.15142,14501.65971,7611.196469,1,7895.352515,1,1,1,1,1,18063.3138
6992,395.1566,2.06,14271.57985,25180.68765,33336.58932,31454.60336,32235.5866,22093.84371,18429.32235,15977.81846,12711.82939,7814.868626,19488.3383
6993,377.0177,1.43,25746.8573,21593.37086,8302.12354,5041.879095,5370.951704,1,1,1,1,584.0787206,25413.08632
6994,984.6207,12.3,31804.14424,8701.17039,1,1559.023664,2142.892731,3462.154159,4312.301952,3334.849016,2807.000187,683.2548854,22386.61692
6995,450.1155,4.87,21020.30032,1,38755.86786,1,41044.82593,30992.26612,15660.82936,13285.86846,19439.97033,17100.52649,1
6996,447.1167,5.68,1,1,1,11735.61852,1,1,1,1,1,1,24845.51109
6997,232.1057,1.24,27806.97222,9516.237664,6281.481704,5603.336536,6353.534958,4408.762147,2852.313612,2761.625623,1,1285.126708,19701.09811
6998,384.1818,7.68,25169.55331,1,1,1,1,1,1,1,1,1,9543.966119
6999,736.3525,8.55,38465.29585,12867.60862,1,1,1,1,1,933.3650195,1,1,27662.96448
7000,115.0275,0.87,18440.30746,27114.34298,15751.72264,13527.67612,14716.71576,17318.61246,17860.4557,19981.49254,18151.3461,22348.27649,31070.6993
7001,405.05,6.07,4359.869355,11753.09692,7683.018415,438.8449131,1,1,1,1,1,1,27961.37552
7002,270.2194,15.49,17709.86177,14612.63752,5417.195278,1,1,1,1,1,1,1,17529.26282
7003,308.1113,6.31,1,21932.50583,22053.89742,7416.924634,6285.631156,1,1,1,1,1,6552.593116
7004,641.4044,15.68,41476.67005,36824.66569,34250.62787,32364.19935,29569.08385,21881.234,12393.33407,6527.704369,2649.062003,1259.067902,35214.06913
7005,365.1335,5.5,1,3789.464109,6708.8849,12415.86703,11509.50458,15001.3448,19583.55472,22491.53484,27116.26695,28273.02301,1
7006,363.1228,10.22,9978.176223,1,1,1,1,1,1,1,1,1,4120.995526
7007,294.1837,8.68,1,1,1,1,2455.152599,12614.8466,23081.00197,24423.15148,20421.59337,21678.42743,1
7008,285.0179,4.65,9327.121788,21595.31866,18218.34272,9663.868722,12419.69442,7152.204917,4935.22851,5591.190485,1977.657755,3698.83945,14262.66017
7009,408.118,5.43,5933.700127,24439.21539,24707.02687,11674.02675,12413.03546,6099.493989,1,1,1,1,15024.38546
7010,289.0727,6.78,1,16103.26674,23913.7496,24416.92516,27872.78894,17715.68649,7205.097592,937.303528,1,2153.168224,10530.35823
7011,414.0383,5.89,14355.02372,30201.22798,42856.03915,39700.72999,32339.12824,29126.69701,23614.8166,16227.1396,15367.29159,15669.7922,33507.54793
7012,253.0622,1.24,21843.48546,10188.52004,6703.696686,3633.005118,4825.179086,4215.851776,4677.855392,2817.294074,2966.3999,2183.355274,20601.81627
7013,408.0668,5.01,27711.42643,1,1,1,1,1,1,545.1787169,1,900.642489,10695.47206
7014,306.095,17.92,1,1,1,7354.609927,6333.294843,21114.549,27068.62794,29902.33423,26625.91771,22896.01389,1
7015,154.0037,0.86,1,3233.235162,11648.65374,19866.83314,19105.41178,29891.41332,25879.5649,16243.51511,13024.61525,12949.99848,1
7016,308.1293,4.89,25189.44051,20074.34961,20458.82038,14056.88506,20276.29483,11142.80897,15295.4806,1,1,5588.907522,29163.55925
7017,436.1932,4.65,21235.70813,18519.26949,11219.09673,4585.052491,7284.454149,3578.972631,3782.96249,2336.664702,1,1,21038.54333
7018,1030.4802,11.58,44419.93147,44723.86527,45545.83872,38297.62538,36418.31174,30252.29379,19973.31864,15924.27491,13290.15221,12350.6506,44203.86868
7019,449.8421,0.83,29066.14935,17603.70172,15547.56318,8933.806506,11152.45842,13154.64824,8183.153524,11448.0905,7492.549643,8992.336422,20470.79747
7020,320.2359,12.46,1,1,285.6108711,7753.086494,10681.76017,17814.0235,26784.38306,27294.13709,27220.15136,23144.50684,1
7021,240.2096,11.4,1,3041.872678,16120.48976,19878.17476,23795.8637,26232.98573,24229.1948,19178.4897,1,14287.34583,1
7022,501.2419,6.97,39091.2614,1,274.5836432,1,1,720.5499435,1,1,1,1,2144.726989
7023,205.0898,5.38,19667.33968,19635.04196,23437.90373,11099.18193,10846.77237,4920.855604,1,1,1103.841604,1,7318.982132
7024,488.188,4.66,24706.2179,19264.05568,21062.25394,5339.198809,9397.33006,1,2967.758537,1,1,1,26612.76862
7025,637.0393,3.11,17816.27441,30589.5257,40661.09797,41765.90682,42327.70552,37240.47453,27148.80577,16852.6982,14583.01297,8349.222574,20521.5168
7026,397.1124,2.87,1,5287.993506,17857.08973,26534.516,28883.01223,27349.98308,27036.69723,19776.02364,10798.11177,14079.61909,1
7027,258.0422,1.38,37634.03837,6668.940657,23311.26096,17679.03614,30715.84803,25263.60847,15209.73752,10913.88784,7093.725306,2542.985087,26449.03608
7028,336.143,2.82,1,29753.01807,31903.97289,26625.92671,22312.07293,12565.02963,17026.59233,14131.51495,10319.04961,9475.681776,3582.219805
7029,334.2504,13.45,1,13510.72434,17002.69513,11672.98385,7938.380025,15188.03524,1,1,1,1,6658.236859
7030,364.0918,4.84,1,3911.169145,5522.437952,18134.10808,17582.9021,18937.14602,10552.91921,9924.274252,14121.2635,10529.23468,1
7031,499.1156,6.33,73991.29044,322553.3797,82661.8333,83415.26683,38395.44707,1,72078.0407,73258.27933,53050.99416,56937.28773,300889.3677
7032,260.0295,4.85,22613.03322,1,1,1,1,1,1,1,1,1,1
7033,316.1033,3.14,9066.959863,1,1,1,1,1,1,1,1,1,3479.96784
7034,381.1823,7.44,20807.39166,10175.18861,6143.021013,2630.06713,3756.889826,997.7331674,1,509.041903,1,1,21648.4295
7035,764.1739,2.8,13266.18661,11950.23747,36207.5819,31200.84358,45472.61336,30621.65117,21267.70884,21604.45112,17216.08096,18802.44261,3284.408599
7036,641.9507,6.37,14176.22998,641.9572061,1,1,1,1,1,1,1,1,8292.781931
7037,725.234,13.11,1,1,1,1,1,1,1,1,1,1,1
7038,122.0619,6.03,1,4200.456607,12794.78899,3101.3541,2152.188229,8596.644499,9150.813284,12583.98447,8933.057373,8036.865255,1
7039,1016.1529,4.13,29855.59138,32659.97527,31702.96697,31824.50545,33842.34922,27505.90866,20062.64225,14951.39373,8263.933001,7310.634296,25093.80861
7040,234.2348,12.29,1,1,1,1,1,9157.322204,18778.95605,25427.50272,15733.55307,8321.087506,1
7041,376.9131,6.85,1597.37206,10013.88269,23027.46309,26439.55184,28417.10021,18839.20294,14839.7333,11834.23055,10348.72595,9317.70482,3875.732669
7042,964.1514,5.49,32416.40401,40870.38866,38201.17557,31636.70338,26968.96346,19171.73559,7875.711769,5814.209285,4083.144355,1078.706503,39016.15888
7043,452.078,6.31,22559.70856,18269.5025,14352.76202,10549.16795,7651.827253,1,2073.495315,1,1,1206.091073,20943.96487
7044,137.0478,5.28,6972.814914,18462.4438,31641.96848,27394.87679,27611.02607,25985.1472,25807.0836,23596.91771,17304.86107,13860.96221,18710.83128
7045,548.1901,5.56,1,17490.35431,17728.63538,28198.70723,31180.9861,24829.28273,15728.18118,11786.38123,5859.912971,5256.162667,1
7046,877.8249,0.79,38468.49451,33771.27072,34928.55582,31545.1006,32906.53269,33910.27824,31290.90134,23779.61971,19822.01097,18502.76989,33548.12598
7047,619.057,6.07,21667.7835,1,1,1,1,1,1,1,1,1,16032.93993
7048,274.178,5.94,19338.51643,13441.88063,10313.10879,4338.577129,8279.979035,3269.764165,2339.971296,3732.515305,1,1,19918.61903
7049,709.4118,3.58,26915.1492,36032.75821,26974.95165,19681.63185,18381.33528,7179.753344,833.6126766,1,1,1,32814.6477
7050,1063.5718,13.27,10302.93589,8423.748379,22390.62621,28050.38582,33237.58568,37361.76254,37507.54063,32534.89042,32540.23064,30368.17648,11348.75526
7051,305.8445,0.85,28045.10242,21782.44546,19093.23867,15519.98106,16830.58383,15655.97845,14116.98881,11023.39087,11484.31834,11539.07391,23238.23681
7052,373.9071,0.82,21611.00852,14418.85579,10464.88895,9927.442778,10027.1485,9136.846402,8091.804153,7586.097474,6767.739312,6785.485295,10111.90329
7053,258.2194,13.97,21416.58625,11869.86084,2325.652382,1,1897.392945,659.4423777,1,993.7807386,1,1,20338.68781
7054,242.0101,5.49,1,1,5936.529562,18132.53954,17146.06347,29335.50112,30571.14698,28746.44119,22507.1178,20037.15514,1
7055,272.2357,12.99,1,14188.94391,21409.13798,23280.51945,22334.22085,8861.800945,12328.80038,10700.23547,11306.19282,11296.69901,1899.083362
7056,381.1487,3.14,10016.5398,27039.9067,18912.59547,12511.56961,11440.09151,7647.455227,6540.31302,5764.718872,4569.402066,4780.117074,31324.90527
7057,425.2555,11.71,18107.26749,17760.2643,15200.19002,12172.19451,7715.007436,7127.08973,6271.023862,3630.803973,2656.208952,1746.271287,12743.36533
7058,259.1537,2.35,23356.45899,29840.88292,21341.48019,14677.96765,10750.83479,12812.66791,4918.849909,8837.229582,5060.881867,1767.724499,27329.78249
7059,380.1079,3.31,1,13404.50198,20185.24734,1,16647.74027,1,1,1,1,1,3388.107277
7060,374.0661,10.83,8729.16521,4739.816697,1508.411355,1,1,1,1,1,1,1,8788.79563
7061,264.0616,6.8,1,1,3150.39575,14079.60323,15541.84279,24753.77312,28564.58004,17802.13701,10886.21115,8403.959876,1
7062,347.0631,1.24,21858.49661,24098.76199,15897.31396,15955.60152,15580.19116,13166.92595,15136.08951,13564.79811,14167.82803,14926.6097,17726.05044
7063,582.1509,7.97,13561.52401,3315.528978,1,1,1,1,1,1,1,1,1
7064,471.134,4.2,1,8926.086843,14141.85963,24571.0302,25804.6876,19765.76686,12502.64041,1,2813.865283,1,1
7065,158.0947,3.86,932.5524247,21277.77313,26377.4995,28409.09755,27304.02075,25126.45902,22866.17619,16482.82429,17072.60259,15729.88071,9940.105618
7066,604.048,4.38,1,1,2339.040667,2871.071066,1,7413.706452,11022.40618,19819.51829,22895.87327,29536.2054,1
7067,566.0557,0.84,17340.8417,17506.20999,14357.81358,10369.70592,8987.700469,3203.906245,1,1,1,1,19712.05481
